# Gene Family	demo_Abundance-RPKs
UniRef90_A0A174KBT4|unclassified	5.8843596215
UniRef90_R5U9G9	5.8696471929
UniRef90_R5U9G9|unclassified	5.8696471929
UniRef90_A0A2N6BRJ1	5.8097005695
UniRef90_A0A2N6BRJ1|unclassified	5.8097005695
UniRef90_G5GA88	5.7829079773
UniRef90_G5GA88|unclassified	5.7829079773
UniRef90_W4PQU4	5.7285443617
UniRef90_W4PQU4|unclassified	5.7285443617
UniRef90_W0U4K6	5.6657223796
UniRef90_W0U4K6|unclassified	5.6657223796
UniRef90_A0A1Q6F7U3	5.6655907119
UniRef90_A0A1Q6F7U3|unclassified	5.6655907119
UniRef90_W4PRA8	5.5744080965
UniRef90_W4PRA8|unclassified	5.5744080965
UniRef90_F3PWL2	5.4931937807
UniRef90_F3PWL2|unclassified	5.4931937807
UniRef90_A0A0K6BXA1	5.2887087924
UniRef90_A0A0K6BXA1|unclassified	5.2887087924
UniRef90_A6KYP1	5.1507881384
UniRef90_A6KYP1|unclassified	5.1507881384
UniRef90_R5V639	5.1275189886
UniRef90_R5V639|unclassified	5.1275189886
UniRef90_A0A139KZQ2	5.1199976457
UniRef90_A0A139KZQ2|unclassified	5.1199976457
UniRef90_A0A069CYY6	4.6860471761
UniRef90_A0A069CYY6|unclassified	4.6860471761
UniRef90_W4USQ9	4.5950697872
UniRef90_W4USQ9|unclassified	4.5950697872
UniRef90_A0A1M5D2C0	4.4879111690
UniRef90_A0A1M5D2C0|unclassified	4.4879111690
UniRef90_A0A3C0BCT5	4.4494807145
UniRef90_A0A3C0BCT5|unclassified	4.4494807145
UniRef90_B3C7F8	4.2794278665
UniRef90_B3C7F8|unclassified	4.2794278665
UniRef90_A0A3D6DV49	4.1623791953
UniRef90_A0A3D6DV49|unclassified	4.1623791953
UniRef90_A0A374WEK8	4.0213262912
UniRef90_A0A374WEK8|unclassified	4.0213262912
UniRef90_A0A3C1LSQ6	3.9526005680
UniRef90_A0A3C1LSQ6|unclassified	3.9526005680
UniRef90_R5V4Z0	3.7534153967
UniRef90_R5V4Z0|unclassified	3.7534153967
UniRef90_W4PQ71	3.7365741387
UniRef90_W4PQ71|unclassified	3.7365741387
UniRef90_A0A0K6BY12	1.8953111160
UniRef90_A0A0K6BY12|unclassified	1.8953111160
UniRef90_A0A2W4P816	0.7686314632
UniRef90_A0A2W4P816|unclassified	0.7686314632
UniRef90_A0A3D1NE04	0.7686314632
UniRef90_A0A3D1NE04|unclassified	0.7686314632
UniRef90_A0A2J6I9J7	0.7477005032
UniRef90_A0A2J6I9J7|unclassified	0.7477005032
UniRef90_A0A2W4JV81	0.7458008257
UniRef90_A0A2W4JV81|unclassified	0.7458008257
UniRef90_A0A2E2D8L5	0.7242873403
UniRef90_A0A2E2D8L5|unclassified	0.7242873403
UniRef90_A0A2W4SFN6	0.7242873403
UniRef90_A0A2W4SFN6|unclassified	0.7242873403
